15500	17680	18555	19072	19458	19764	19995	20141	20280	20381	20504	20624	20716	20780	20854	20920	20976	21043	21102	21146	21183	21220	21253	21290	21326	21358	
15519	17514	18541	19110	19498	19747	19940	20146	20342	20467	20575	20656	20730	20794	20865	20928	20971	21025	21054	21111	21166	21208	21249	21283	21317	21358	
15508	17479	18490	19023	19444	19711	19909	20074	20228	20351	20471	20557	20629	20726	20814	20880	20939	21006	21050	21102	21148	21215	21255	21294	21329	21358	
15645	17570	18461	19006	19434	19724	19903	20090	20244	20424	20551	20639	20723	20819	20884	20930	20979	21032	21086	21135	21184	21220	21260	21294	21326	21358	
15264	17568	18493	18956	19354	19725	19920	20116	20264	20425	20528	20620	20714	20788	20863	20928	20996	21044	21101	21143	21181	21226	21258	21296	21329	21358	
15500	17524	18459	19058	19421	19698	19968	20147	20279	20415	20541	20626	20705	20782	20845	20922	20998	21047	21094	21133	21185	21219	21253	21295	21322	21358	
15763	17654	18484	18984	19423	19713	19916	20131	20249	20370	20470	20580	20673	20769	20834	20911	20960	21025	21070	21110	21168	21211	21254	21294	21322	21358	
15508	17482	18374	18949	19380	19689	19922	20076	20200	20389	20516	20598	20677	20749	20813	20883	20933	21001	21064	21125	21172	21212	21256	21291	21322	21358	
15264	17481	18391	18972	19402	19715	19972	20115	20269	20429	20560	20660	20731	20803	20871	20922	20969	21027	21077	21129	21184	21225	21270	21291	21322	21358	
15440	17435	18540	19028	19459	19720	19929	20095	20224	20353	20491	20605	20695	20775	20849	20934	20989	21036	21093	21138	21182	21219	21258	21295	21333	21358	
15519	17514	18541	19087	19463	19760	19991	20140	20273	20445	20563	20648	20743	20810	20861	20923	20995	21054	21096	21136	21178	21219	21265	21298	21326	21358	
15623	17499	18441	18964	19339	19562	19923	20112	20270	20409	20528	20634	20729	20805	20873	20948	21019	21077	21126	21167	21204	21241	21283	21312	21334	21358	
15616	17516	18411	18947	19357	19684	19895	20074	20221	20332	20430	20522	20625	20688	20814	20888	20957	21017	21068	21122	21169	21216	21262	21295	21331	21358	
15561	17576	18474	19052	19429	19691	19901	20081	20194	20324	20473	20575	20674	20765	20850	20911	20957	21023	21069	21110	21151	21208	21251	21295	21328	21358	
15508	17499	18459	18997	19366	19651	19898	20057	20224	20419	20526	20616	20695	20766	20817	20873	20941	20998	21061	21107	21155	21201	21258	21297	21329	21358	
15385	17518	18458	19042	19491	19793	20010	20180	20310	20429	20545	20624	20707	20766	20855	20930	20991	21043	21097	21142	21182	21224	21267	21303	21334	21358	
15385	17561	18501	19063	19423	19683	19902	20075	20312	20437	20538	20655	20754	20822	20886	20950	20997	21045	21089	21142	21189	21229	21265	21306	21334	21358	
15538	17514	18567	19140	19539	19801	20016	20186	20324	20431	20529	20625	20698	20766	20844	20923	20992	21046	21094	21128	21166	21199	21247	21287	21321	21358	
15582	17641	18545	19117	19453	19782	19983	20154	20312	20442	20536	20618	20697	20765	20832	20890	20953	21006	21051	21091	21128	21186	21235	21278	21317	21358	
15645	17512	18410	18985	19501	19819	20048	20215	20358	20470	20574	20663	20734	20809	20869	20941	21000	21043	21093	21152	21191	21219	21260	21297	21329	21358	
15508	17598	18471	18982	19392	19676	19993	20142	20309	20441	20555	20642	20721	20799	20862	20927	20985	21043	21092	21138	21175	21220	21255	21298	21330	21358	
15485	17625	18523	19053	19444	19748	20038	20226	20355	20491	20604	20677	20759	20821	20885	20949	21010	21064	21121	21160	21193	21224	21259	21291	21322	21358	
15440	17661	18485	19068	19454	19799	19995	20162	20303	20428	20517	20608	20709	20791	20872	20931	20992	21048	21114	21156	21191	21230	21263	21303	21330	21358	
15695	17588	18489	19012	19381	19706	19933	20106	20248	20380	20493	20612	20689	20764	20829	20896	20954	21019	21081	21133	21171	21227	21259	21301	21323	21358	
15385	17679	18569	19152	19489	19806	20018	20186	20344	20476	20600	20691	20762	20829	20898	20967	21009	21062	21109	21150	21196	21229	21263	21296	21330	21358	
15385	17579	18459	19013	19406	19668	19976	20149	20305	20451	20549	20637	20718	20789	20868	20927	20992	21045	21094	21146	21186	21215	21257	21298	21331	21358	
15266	17691	18559	19138	19492	19765	19957	20119	20287	20411	20527	20608	20698	20772	20821	20894	20951	21014	21079	21119	21175	21211	21258	21293	21327	21358	
15530	17619	18481	19013	19374	19666	19895	20071	20224	20353	20472	20580	20668	20763	20833	20890	20976	21021	21074	21119	21179	21218	21254	21295	21326	21358	
15385	17362	18373	19081	19518	19807	20013	20189	20333	20448	20557	20661	20731	20801	20872	20935	20984	21025	21067	21127	21170	21204	21251	21289	21321	21358	
15385	17561	18476	19013	19414	19670	19939	20143	20303	20438	20564	20667	20749	20819	20883	20954	20994	21047	21095	21134	21177	21210	21246	21287	21318	21358	
15608	17534	18426	18943	19386	19676	19880	20090	20236	20368	20483	20567	20657	20738	20840	20905	20948	21000	21055	21095	21144	21193	21241	21279	21317	21358	
15264	17656	18592	19139	19509	19766	19969	20159	20287	20391	20505	20592	20683	20760	20825	20890	20958	21009	21049	21105	21158	21206	21243	21271	21308	21358	
15695	17588	18470	19042	19432	19696	19934	20110	20263	20390	20534	20650	20725	20819	20891	20937	20998	21045	21098	21136	21183	21232	21267	21295	21326	21358	
15496	17631	18476	19000	19501	19818	20045	20219	20347	20468	20562	20643	20714	20787	20856	20926	20969	21016	21076	21122	21165	21200	21259	21290	21323	21358	
15530	17626	18486	19027	19389	19670	19892	20053	20246	20385	20481	20590	20674	20770	20850	20917	20977	21041	21093	21121	21153	21190	21229	21269	21321	21358	
15616	17510	18596	19179	19522	19812	20020	20196	20326	20440	20543	20621	20711	20794	20848	20903	20958	21008	21080	21139	21175	21224	21264	21293	21326	21358	
15695	17568	18499	18979	19419	19716	19990	20171	20298	20420	20554	20646	20734	20802	20875	20946	20983	21031	21081	21124	21178	21218	21259	21300	21333	21358	
15440	17572	18478	19037	19437	19732	19945	20116	20277	20461	20564	20652	20753	20830	20883	20942	21004	21061	21099	21129	21174	21213	21252	21293	21326	21358	
15530	17350	18425	19019	19433	19780	19999	20172	20321	20429	20514	20616	20699	20776	20839	20913	20978	21031	21084	21135	21178	21224	21258	21297	21326	21358	
15500	17549	18420	19062	19446	19722	19946	20130	20289	20410	20525	20614	20713	20774	20843	20900	20952	21002	21065	21121	21157	21194	21236	21271	21322	21358	
15468	17492	18441	19051	19474	19765	20029	20196	20345	20472	20575	20684	20773	20837	20891	20950	21002	21056	21105	21141	21186	21227	21263	21297	21331	21358	
15440	17472	18478	19025	19399	19728	19953	20143	20317	20429	20546	20662	20734	20813	20893	20958	20996	21049	21092	21148	21187	21224	21261	21296	21329	21358	
15485	17525	18455	19034	19446	19744	19959	20120	20286	20416	20524	20636	20714	20791	20861	20925	21001	21040	21086	21141	21180	21220	21257	21301	21326	21358	
15561	17657	18459	18999	19438	19708	19911	20089	20279	20391	20493	20599	20674	20737	20813	20889	20946	20991	21047	21116	21163	21211	21253	21295	21331	21358	
15608	17575	18553	19110	19481	19743	19975	20163	20313	20451	20570	20664	20732	20804	20867	20929	21000	21048	21095	21137	21164	21207	21238	21278	21317	21358	
15508	17472	18533	19039	19399	19680	19983	20157	20313	20418	20543	20629	20719	20783	20856	20910	20966	21016	21071	21113	21182	21227	21259	21298	21327	21358	
15500	17413	18309	18992	19372	19707	19900	20114	20271	20388	20507	20601	20688	20781	20867	20929	20997	21041	21092	21135	21183	21221	21254	21290	21330	21358	
15645	17576	18542	19090	19488	19799	20030	20183	20321	20439	20533	20626	20729	20796	20871	20948	21014	21070	21102	21158	21205	21242	21269	21298	21327	21358	
15608	17544	18454	18924	19310	19743	19961	20151	20286	20390	20489	20582	20665	20731	20809	20869	20946	21002	21055	21113	21160	21215	21254	21285	21327	21358	
15561	17524	18462	19028	19386	19669	19887	20096	20269	20379	20505	20636	20729	20810	20876	20932	20990	21041	21093	21159	21196	21238	21266	21297	21327	21358	
15514	17614	18466	19161	19519	19775	19996	20155	20312	20412	20531	20643	20718	20797	20853	20915	20977	21031	21096	21142	21187	21223	21262	21289	21318	21358	
15763	17632	18541	19198	19576	19819	20028	20191	20320	20481	20591	20674	20774	20840	20909	20959	21016	21063	21103	21154	21193	21232	21268	21292	21334	21358	
15616	17617	18537	19081	19490	19721	19989	20125	20306	20428	20552	20649	20724	20792	20875	20937	20994	21044	21077	21111	21173	21224	21256	21288	21326	21358	
15440	17661	18598	19103	19430	19727	19930	20113	20272	20416	20495	20596	20674	20760	20829	20879	20935	20989	21055	21097	21141	21189	21246	21288	21321	21358	
15561	17464	18379	18960	19367	19707	20023	20185	20329	20433	20530	20619	20711	20782	20847	20920	20994	21038	21078	21130	21175	21218	21253	21289	21331	21358	
15623	17553	18531	19098	19496	19813	20029	20197	20313	20433	20554	20648	20746	20814	20863	20928	20977	21037	21090	21134	21171	21216	21252	21289	21330	21358	
15508	17500	18518	19138	19494	19762	19980	20145	20283	20424	20521	20648	20735	20814	20890	20947	21003	21053	21088	21134	21174	21214	21262	21298	21331	21358	
15623	17655	18642	19175	19542	19783	19970	20122	20304	20401	20532	20620	20698	20770	20860	20924	20975	21023	21077	21118	21166	21213	21254	21294	21317	21358	
15519	17413	18446	19048	19424	19682	19970	20114	20241	20373	20475	20564	20646	20720	20802	20871	20941	21010	21063	21116	21165	21203	21238	21279	21320	21358	
15514	17531	18454	19058	19409	19700	19954	20108	20261	20381	20504	20611	20696	20772	20833	20900	20948	20998	21050	21100	21164	21209	21255	21281	21326	21358	
15485	17533	18521	19042	19483	19727	19924	20091	20302	20422	20525	20621	20714	20782	20866	20927	20988	21045	21085	21131	21170	21210	21253	21283	21316	21358	
15582	17585	18463	19020	19477	19728	19932	20095	20259	20388	20523	20617	20711	20801	20871	20930	20996	21057	21108	21164	21205	21248	21275	21305	21329	21358	
15440	17389	18340	18870	19374	19670	19953	20092	20233	20384	20488	20607	20681	20757	20845	20897	20971	21028	21080	21124	21167	21214	21247	21283	21326	21358	
15623	17499	18441	18999	19371	19639	19857	20092	20241	20410	20538	20620	20703	20775	20849	20910	20955	21007	21055	21106	21162	21200	21237	21276	21308	21358	
15561	17561	18515	19079	19516	19787	20014	20196	20325	20445	20520	20624	20718	20784	20860	20931	20992	21040	21078	21121	21161	21208	21251	21279	21320	21358	
15695	17718	18652	19092	19474	19785	19996	20198	20340	20457	20552	20636	20710	20787	20856	20917	20972	21031	21071	21116	21153	21193	21227	21271	21308	21358	
15538	17586	18511	19070	19446	19720	19921	20109	20256	20441	20570	20655	20742	20787	20851	20903	20960	21018	21072	21125	21175	21221	21267	21304	21334	21358	
15266	17642	18558	19195	19531	19772	20028	20205	20331	20459	20566	20671	20747	20805	20878	20944	20994	21046	21100	21146	21182	21214	21256	21288	21326	21358	
15485	17533	18450	19064	19491	19760	19966	20129	20269	20427	20520	20609	20705	20776	20851	20924	20977	21024	21083	21127	21175	21219	21248	21300	21322	21358	
15500	17437	18532	19025	19398	19687	19915	20095	20241	20383	20481	20575	20668	20737	20822	20890	20934	20984	21040	21090	21137	21202	21237	21279	21318	21358	
15623	17552	18424	18994	19358	19697	20001	20189	20323	20454	20576	20666	20743	20816	20890	20967	21013	21066	21112	21155	21199	21223	21258	21288	21329	21358	
15266	17414	18312	19013	19360	19747	19971	20125	20305	20420	20537	20634	20708	20786	20851	20920	20977	21041	21092	21133	21181	21222	21265	21303	21330	21358	
15440	17435	18492	19061	19379	19653	19903	20086	20224	20354	20451	20557	20680	20744	20825	20907	20963	21023	21078	21131	21169	21210	21258	21293	21326	21358	
15561	17576	18479	19099	19450	19810	20003	20169	20324	20431	20542	20650	20731	20799	20862	20925	20975	21028	21074	21121	21174	21224	21260	21299	21329	21358	
15530	17724	18579	19096	19395	19710	19952	20144	20287	20412	20520	20611	20694	20784	20841	20899	20976	21034	21075	21123	21172	21224	21267	21295	21333	21358	
15555	17576	18503	19091	19470	19765	19976	20153	20295	20406	20510	20593	20679	20774	20835	20915	20998	21053	21108	21147	21188	21226	21261	21293	21321	21358	
15683	17654	18575	19074	19491	19736	19973	20150	20277	20391	20516	20626	20742	20815	20885	20943	20998	21046	21110	21167	21206	21231	21259	21294	21329	21358	
15385	17428	18368	19063	19501	19783	20004	20163	20305	20401	20531	20624	20719	20788	20851	20920	20972	21040	21089	21132	21172	21209	21248	21301	21327	21358	
15485	17547	18430	19000	19365	19724	19960	20141	20277	20392	20499	20619	20703	20772	20851	20926	20981	21035	21088	21136	21176	21213	21249	21303	21334	21358	
15500	17533	18441	19031	19405	19694	19921	20101	20244	20376	20504	20607	20680	20748	20834	20929	20985	21042	21085	21123	21178	21223	21260	21298	21327	21358	
15496	17451	18455	19007	19395	19665	19874	20156	20281	20414	20525	20619	20707	20785	20870	20924	20982	21033	21084	21130	21177	21212	21258	21290	21326	21358	
15616	17542	18471	19030	19404	19677	19938	20110	20269	20406	20531	20633	20710	20793	20858	20929	20995	21048	21094	21131	21171	21214	21261	21297	21326	21358	
15763	17589	18478	19163	19536	19787	20010	20168	20298	20427	20561	20658	20736	20818	20874	20929	20990	21039	21084	21124	21154	21200	21240	21271	21322	21358	
15440	17572	18517	19120	19512	19786	19992	20161	20306	20436	20539	20642	20719	20794	20859	20924	20975	21040	21076	21116	21162	21219	21253	21291	21330	21358	
15519	17601	18494	19035	19492	19763	19990	20156	20282	20404	20513	20608	20717	20790	20865	20935	20992	21035	21083	21143	21181	21219	21253	21284	21326	21358	
15485	17545	18518	19049	19397	19663	19883	20067	20204	20393	20483	20601	20697	20782	20857	20912	20976	21027	21074	21123	21167	21205	21255	21290	21321	21358	
15763	17654	18531	19038	19470	19779	19984	20175	20313	20433	20529	20610	20700	20768	20850	20901	20960	21018	21077	21118	21153	21204	21261	21303	21328	21358	
15763	17616	18573	19056	19396	19674	19896	20081	20254	20390	20500	20601	20674	20751	20823	20884	20952	21012	21071	21116	21162	21210	21264	21302	21327	21358	
15530	17350	18214	18783	19334	19629	19899	20092	20280	20411	20529	20625	20697	20766	20843	20906	20979	21048	21094	21142	21188	21221	21267	21292	21326	21358	
15683	17496	18450	19000	19402	19670	19887	20071	20237	20343	20491	20587	20666	20753	20839	20914	20979	21047	21099	21144	21175	21232	21263	21300	21331	21358	
15683	17668	18562	19070	19410	19685	19947	20158	20274	20410	20514	20619	20679	20747	20819	20891	20967	21019	21070	21109	21156	21207	21249	21285	21329	21358	
15264	16909	18323	18968	19450	19715	19941	20135	20279	20395	20501	20584	20673	20766	20842	20904	20968	21024	21077	21120	21168	21214	21257	21288	21317	21358	
15763	17724	18598	19075	19435	19756	19990	20206	20353	20490	20580	20664	20722	20787	20852	20931	20998	21046	21081	21128	21174	21225	21261	21294	21326	21358	
15485	17492	18424	19003	19433	19684	19984	20170	20304	20409	20522	20613	20696	20780	20839	20914	20971	21031	21083	21118	21159	21213	21247	21281	21326	21358	
15683	17547	18460	19084	19538	19777	19973	20150	20304	20424	20536	20646	20720	20795	20878	20939	20998	21057	21106	21154	21193	21219	21267	21294	21327	21358	
15623	17671	18486	19035	19473	19755	20009	20207	20366	20495	20591	20673	20749	20834	20899	20964	21013	21054	21094	21139	21177	21216	21254	21288	21326	21358	
15468	17551	18542	19022	19464	19753	19985	20170	20307	20436	20551	20651	20729	20824	20882	20947	21006	21054	21102	21148	21175	21208	21246	21290	21320	21358	
15644	17686	18488	19088	19417	19707	19926	20107	20270	20407	20511	20606	20678	20748	20833	20923	20979	21025	21078	21116	21163	21224	21259	21289	21322	21358	
15264	16909	18241	19032	19448	19701	19925	20100	20315	20462	20572	20677	20763	20829	20893	20953	21006	21043	21099	21145	21189	21229	21259	21299	21331	21358	
15519	17579	18527	19057	19460	19752	19955	20133	20278	20412	20523	20625	20714	20788	20849	20929	20987	21030	21102	21151	21187	21226	21271	21300	21326	21358	
15500	17321	18463	18986	19352	19643	19897	20082	20222	20373	20498	20605	20709	20780	20864	20920	20985	21035	21082	21128	21171	21205	21234	21286	21327	21358	
15561	17512	18530	19107	19496	19879	20073	20233	20357	20472	20576	20652	20727	20799	20881	20953	21018	21067	21102	21142	21190	21229	21263	21298	21329	21358	
15763	17682	18592	19099	19502	19827	20026	20212	20352	20488	20578	20660	20742	20807	20860	20941	20998	21055	21108	21151	21187	21235	21261	21291	21327	21358	
15483	17521	18482	19074	19432	19685	19905	20091	20292	20441	20549	20667	20757	20827	20905	20956	21011	21062	21109	21165	21201	21242	21283	21308	21337	21358	
15508	17500	18518	19001	19479	19793	20007	20182	20335	20452	20562	20658	20747	20827	20890	20949	20992	21043	21086	21128	21173	21217	21254	21299	21333	21358	
15519	17508	18526	19062	19511	19796	20004	20159	20283	20395	20494	20593	20683	20785	20843	20906	20977	21035	21092	21134	21172	21213	21256	21293	21320	21358	
15616	17483	18407	19040	19400	19693	19906	20034	20220	20346	20469	20556	20646	20771	20859	20935	20995	21052	21105	21145	21185	21213	21242	21276	21308	21358	
15623	17590	18353	19089	19489	19778	19974	20225	20370	20480	20570	20654	20731	20787	20841	20913	20976	21034	21070	21122	21171	21220	21254	21301	21327	21358	
15763	17713	18577	19207	19569	19810	20023	20179	20306	20406	20512	20605	20689	20755	20818	20877	20948	21009	21057	21101	21157	21203	21249	21293	21326	21358	
15508	17451	18452	19024	19393	19780	19983	20145	20303	20431	20547	20644	20740	20803	20861	20927	20989	21038	21101	21132	21178	21219	21255	21289	21317	21358	
15644	17599	18488	19078	19472	19738	19970	20118	20266	20378	20479	20605	20691	20777	20838	20915	20976	21029	21078	21123	21172	21215	21249	21285	21318	21358	
15508	17544	18438	18947	19323	19624	19879	20071	20248	20363	20486	20594	20672	20747	20804	20861	20945	21028	21074	21123	21174	21227	21260	21291	21330	21358	
15623	17549	18496	19035	19526	19765	19975	20143	20265	20392	20502	20604	20705	20781	20844	20920	20979	21041	21093	21159	21200	21232	21265	21297	21329	21358	
